pOtotoxicity,Cost,Categorical Risk Assessment,NSC,Enhanced Clinical Observation,QALY,Categorical Risk Assessment,NSC,Enhanced Clinical Observation,LY,Categorical Risk Assessment,NSC,Enhanced Clinical Observation,ICER ($/QALY),Categorical Risk Assessment,NSC,Enhanced Clinical Observation
0.01245,,4075.0605899567254,3528.3122799620237,3631.5010453318055,,29.075535685063482,29.07823882854023,29.079117856153594,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,117389.67445486634
0.012565499999999999,,4081.640274551909,3532.2530678258654,3634.5836978004627,,29.075473158521465,29.078201379353363,29.07908856180121,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,115343.38875038033
0.012681,,4088.219959147093,3536.1938556897067,3637.6663502691204,,29.075410631979455,29.078163930166497,29.07905926744883,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,113334.37865443235
0.012796499999999999,,4094.799643742276,3540.134643553548,3640.749002737778,,29.075348105437442,29.07812648097963,29.079029973096446,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,111361.63482955816
0.012912,,4101.37932833746,3544.0754314173887,3643.8316552064352,,29.07528557889543,29.07808903179276,29.079000678744066,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,109424.1840508709
0.0130275,,4107.9590129326425,3548.0162192812304,3646.914307675093,,29.075223052353415,29.078051582605895,29.078971384391682,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,107521.08761038443
0.013142999999999998,,4114.538697527826,3551.9570071450717,3649.99696014375,,29.075160525811402,29.078014133419025,29.078942090039302,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,105651.43979402924
0.0132585,,4121.11838212301,3555.897795008913,3653.079612612408,,29.07509799926939,29.077976684232155,29.078912795686918,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,103814.36645073058
0.013373999999999999,,4127.698066718193,3559.838582872754,3656.1622650810655,,29.075035472727375,29.077939235045292,29.078883501334538,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,102009.02362541152
0.0134895,,4134.277751313377,3563.7793707365954,3659.244917549723,,29.074972946185362,29.077901785858423,29.078854206982157,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,100234.59626637414
0.013604999999999999,,4140.857435908561,3567.720158600436,3662.3275700183804,,29.07491041964335,29.07786433667156,29.078824912629774,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,98490.29700252276
0.0137205,,4147.437120503744,3571.660946464278,3665.410222487038,,29.074847893101335,29.07782688748469,29.078795618277393,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,96775.36497128037
0.013836,,4154.016805098927,3575.601734328119,3668.4928749556957,,29.074785366559325,29.07778943829782,29.07876632392501,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,95089.06471975776
0.013951499999999999,,4160.5964896941105,3579.54252219196,3671.575527424353,,29.074722840017312,29.077751989110954,29.07873702957263,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,93430.68514759757
0.014067,,4167.176174289294,3583.483310055801,3674.6581798930106,,29.0746603134753,29.077714539924088,29.078707735220245,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,91799.53850966717
0.014182499999999999,,4173.755858884478,3587.424097919643,3677.7408323616683,,29.07459778693329,29.077677090737215,29.078678440867865,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,90194.95946275388
0.014298,,4180.335543479661,3591.364885783484,3680.8234848303255,,29.074535260391272,29.077639641550352,29.07864914651548,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,88616.3041658765
0.0144135,,4186.915228074845,3595.3056736473254,3683.906137298983,,29.07447273384926,29.077602192363482,29.0786198521631,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,87062.94941086261
0.014529,,4193.494912670028,3599.2464615111667,3686.988789767641,,29.074410207307245,29.07756474317662,29.07859055781072,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,85534.29181031162
0.0146445,,4200.074597265211,3603.1872493750075,3690.071442236298,,29.074347680765236,29.07752729398975,29.078561263458337,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,84029.7470098813
0.014759999999999999,,4206.654281860395,3607.128037238849,3693.1540947049557,,29.074285154223222,29.07748984480288,29.078531969105956,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,82548.74894690084
0.0148755,,4213.233966455578,3611.06882510269,3696.2367471736134,,29.074222627681205,29.07745239561601,29.078502674753572,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,81090.74913989891
0.014990999999999999,,4219.813651050761,3615.0096129665317,3699.3193996422706,,29.074160101139192,29.077414946429144,29.078473380401192,,0.9999610549353611,0.9999610549353609,0.999961054935361,,Strongly Dominated (Baseline),Cost Saving,79655.21600993095
