pOtotoxicity,Cost,Categorical Risk Assessment,NSC,Enhanced Clinical Observation,QALY,Categorical Risk Assessment,NSC,Enhanced Clinical Observation,LY,Categorical Risk Assessment,NSC,Enhanced Clinical Observation,ICER ($/QALY),Categorical Risk Assessment,NSC,Enhanced Clinical Observation
0.009673666666666667,,206316.83852987806,205903.97467313733,205850.3687189733,,29.077571906709444,29.079448500807583,29.08084872262349,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.010108833333333334,,206341.65207157572,205919.90489060036,205859.6706387115,,29.077336104379558,29.079297116436937,29.080760326763947,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.010544000000000001,,206366.46561327335,205935.83510806336,205868.97255844972,,29.07710030204968,29.0791457320663,29.080671930904405,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.010979166666666667,,206391.279154971,205951.76532552636,205878.27447818796,,29.076864499719793,29.07899434769565,29.080583535044862,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.011414333333333334,,206416.09269666864,205967.6955429894,205887.57639792614,,29.076628697389907,29.07884296332501,29.08049513918532,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.0118495,,206440.9062383663,205983.62576045239,205896.87831766438,,29.07639289506002,29.078691578954363,29.08040674332577,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.012284666666666668,,206465.71978006396,205999.55597791544,205906.1802374026,,29.076157092730135,29.078540194583724,29.080318347466232,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.012719833333333335,,206490.53332176158,206015.4861953784,205915.48215714082,,29.075921290400256,29.078388810213074,29.08022995160669,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.013155,,206515.3468634592,206031.41641284147,205924.78407687903,,29.075685488070366,29.078237425842428,29.080141555747144,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.013590166666666667,,206540.1604051569,206047.34663030447,205934.08599661724,,29.075449685740487,29.07808604147179,29.080053159887605,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.014025333333333334,,206564.97394685453,206063.27684776753,205943.38791635548,,29.075213883410598,29.077934657101142,29.07996476402806,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.014460500000000001,,206589.78748855216,206079.20706523053,205952.6898360937,,29.07497808108072,29.077783272730503,29.079876368168513,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.014895666666666668,,206614.60103024982,206095.13728269353,205961.99175583187,,29.07474227875083,29.07763188835986,29.079787972308974,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.015330833333333333,,206639.41457194742,206111.06750015655,205971.29367557008,,29.074506476420947,29.07748050398921,29.079699576449432,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.015766000000000002,,206664.22811364508,206126.99771761955,205980.5955953083,,29.07427067409106,29.077329119618568,29.079611180589886,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.01620116666666667,,206689.04165534268,206142.9279350826,205989.89751504653,,29.074034871761178,29.077177735247922,29.07952278473034,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.016636333333333333,,206713.85519704034,206158.85815254558,205999.19943478474,,29.073799069431292,29.077026350877283,29.0794343888708,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.0170715,,206738.668738738,206174.7883700086,206008.50135452294,,29.07356326710141,29.076874966506633,29.07934599301126,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.017506666666666667,,206763.48228043562,206190.71858747164,206017.80327426118,,29.073327464771516,29.07672358213599,29.079257597151713,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.017941833333333334,,206788.29582213328,206206.64880493467,206027.10519399936,,29.07309166244164,29.07657219776535,29.079169201292174,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.018377,,206813.10936383094,206222.57902239767,206036.4071137376,,29.07285586011175,29.0764208133947,29.079080805432632,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.018812166666666668,,206837.92290552857,206238.5092398607,206045.7090334758,,29.07262005778187,29.076269429024062,29.078992409573083,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.019247333333333335,,206862.73644722623,206254.43945732375,206055.01095321405,,29.072384255451986,29.07611804465342,29.078904013713544,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.019682500000000002,,206887.54998892389,206270.36967478672,206064.31287295226,,29.072148453122104,29.07596666028277,29.078815617854,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.02011766666666667,,206912.36353062151,206286.29989224975,206073.61479269047,,29.071912650792214,29.075815275912124,29.078727221994455,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.020552833333333336,,206937.17707231917,206302.23010971278,206082.9167124287,,29.071676848462328,29.075663891541485,29.078638826134913,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.020988000000000003,,206961.99061401683,206318.1603271758,206092.2186321669,,29.071441046132442,29.075512507170846,29.07855043027537,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.021423166666666667,,206986.80415571446,206334.0905446388,206101.52055190512,,29.071205243802563,29.075361122800192,29.078462034415825,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.021858333333333334,,207011.6176974121,206350.02076210183,206110.82247164333,,29.070969441472673,29.075209738429546,29.078373638556283,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.0222935,,207036.43123910972,206365.95097956486,206120.12439138154,,29.070733639142794,29.07505835405891,29.078285242696744,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.022728666666666668,,207061.24478080738,206381.8811970279,206129.42631111978,,29.070497836812905,29.07490696968826,29.0781968468372,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.023163833333333335,,207086.05832250504,206397.81141449086,206138.728230858,,29.070262034483022,29.074755585317615,29.078108450977652,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.023599000000000002,,207110.87186420267,206413.74163195395,206148.03015059623,,29.070026232153136,29.07460420094698,29.078020055118113,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.02403416666666667,,207135.68540590032,206429.67184941695,206157.33207033444,,29.069790429823254,29.07445281657633,29.07793165925857,,0.9999806106875311,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.024469333333333336,,207160.49894759798,206445.60206687995,206166.63399007265,,29.069554627493368,29.074301432205687,29.077843263399025,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.024904500000000003,,207185.3124892956,206461.532284343,206175.93590981085,,29.06931882516348,29.07415004783504,29.077754867539483,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.02533966666666667,,207210.12603099327,206477.46250180597,206185.23782954906,,29.069083022833603,29.073998663464405,29.07766647167994,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.025774833333333334,,207234.9395726909,206493.392719269,206194.53974928727,,29.068847220503716,29.07384727909375,29.077578075820394,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
0.02621,,207259.75311438853,206509.322936732,206203.84166902548,,29.068611418173827,29.073695894723105,29.077489679960852,,0.999980610687531,0.9999806106875311,0.9999806106875312,,Strongly Dominated (Baseline),Strongly Dominated,Cost Saving
